CustomerID,FirstName,LastName,Gender,DateOfBirth,PhoneNumber,Email,RegionID,SubscriptionID,JoinDate,CustomerStatus
CUS08601,Sarah,Abdullahi,Female,9/15/1974,09186534110,sarah.abdullahi.cus08601@pulseconnect.com,1,3,11/22/2023,Active
CUS08602,Blessing,Afolabi,Female,11/2/1980,07034406380,blessing.afolabi.cus08602@pulseconnect.com,5,6,12/23/2025,Active
CUS08603,David,Young,Male,1/2/1983,08151290639,david.young.cus08603@pulseconnect.com,5,2,12/19/2024,Active
CUS08604,Victor,Thomas,Male,11/20/1975,09056998607,victor.thomas.cus08604@pulseconnect.com,6,4,6/5/2022,Active
CUS08605,Isaac,Yusuf,Male,2/19/1998,07045589882,isaac.yusuf.cus08605@pulseconnect.com,6,3,11/9/2022,Active
CUS08606,Andrew,Scott,Male,4/19/1961,07074422682,andrew.scott.cus08606@pulseconnect.com,6,3,5/5/2024,Active
CUS08607,Collins,Ogunleye,Male,9/12/1975,09078440857,collins.ogunleye.cus08607@pulseconnect.com,6,3,12/3/2025,Active
CUS08608,Peter,Hall,Male,10/28/1984,07024229432,peter.hall.cus08608@pulseconnect.com,6,4,12/13/2025,Active
CUS08609,Hannah,Chukwu,Female,2/15/1968,09025318056,hannah.chukwu.cus08609@pulseconnect.com,3,3,10/10/2021,Active
CUS08610,Patricia,Adebayo,Female,8/10/1997,08031771095,patricia.adebayo.cus08610@pulseconnect.com,2,4,12/4/2024,Churned
CUS08611,Timothy,Clark,Male,3/8/1969,08126790433,timothy.clark.cus08611@pulseconnect.com,5,4,4/14/2024,Active
CUS08612,Benjamin,Taylor,Male,1/26/1974,08065138314,benjamin.taylor.cus08612@pulseconnect.com,6,1,8/6/2024,Active
CUS08613,Bright,Adebayo,Male,3/3/1974,09115933367,bright.adebayo.cus08613@pulseconnect.com,3,3,10/8/2022,Active
CUS08614,Collins,Lewis,Male,3/15/1957,09071288512,collins.lewis.cus08614@pulseconnect.com,6,2,3/9/2021,Active
CUS08615,Mary,Cooper,Female,10/28/1986,09179180162,mary.cooper.cus08615@pulseconnect.com,3,4,2/9/2025,Active
CUS08616,James,Scott,Male,11/28/1960,07075883425,james.scott.cus08616@pulseconnect.com,2,2,10/5/2025,Active
CUS08617,Samuel,Yusuf,Male,11/19/1999,09128728849,samuel.yusuf.cus08617@pulseconnect.com,3,3,4/22/2025,Active
CUS08618,Sarah,Nwosu,Female,9/5/1988,08162875385,sarah.nwosu.cus08618@pulseconnect.com,4,2,2/3/2025,Active
CUS08619,Kelvin,Oluwole,Male,10/13/1963,08114228625,kelvin.oluwole.cus08619@pulseconnect.com,1,3,9/17/2022,Active
CUS08620,Angela,Scott,Female,10/24/1968,07084832538,angela.scott.cus08620@pulseconnect.com,1,2,8/27/2022,Active
CUS08621,Faith,Nwosu,Female,3/17/1978,09183682813,faith.nwosu.cus08621@pulseconnect.com,4,3,10/11/2023,Churned
CUS08622,David,Adebayo,Male,11/21/1976,09063989928,david.adebayo.cus08622@pulseconnect.com,1,5,6/19/2022,Active
CUS08623,Joseph,Baker,Male,3/22/1969,08190945132,joseph.baker.cus08623@pulseconnect.com,3,1,12/15/2021,Active
CUS08624,Timothy,Walker,Male,2/23/1959,09154156660,timothy.walker.cus08624@pulseconnect.com,6,1,10/26/2025,Suspended
CUS08625,Joy,Scott,Female,8/12/2007,09133322991,joy.scott.cus08625@pulseconnect.com,6,2,8/18/2023,Suspended
CUS08626,James,Johnson,Male,2/12/1977,09141239225,james.johnson.cus08626@pulseconnect.com,2,3,2/17/2024,Active
CUS08627,Ruth,Usman,Female,1/4/1983,08025950452,ruth.usman.cus08627@pulseconnect.com,5,2,1/19/2022,Active
CUS08628,Hannah,Walker,Female,12/27/1957,08050103535,hannah.walker.cus08628@pulseconnect.com,2,3,9/17/2025,Active
CUS08629,Janet,Balogun,Female,4/14/1993,07032028225,janet.balogun.cus08629@pulseconnect.com,3,1,8/2/2023,Active
CUS08630,Benjamin,Green,Male,9/9/2004,08052437934,benjamin.green.cus08630@pulseconnect.com,4,3,9/9/2021,Active
CUS08631,Faith,Hill,Female,2/15/1956,09054022238,faith.hill.cus08631@pulseconnect.com,3,3,2/11/2025,Suspended
CUS08632,Blessing,Chukwu,Female,9/6/2002,09040486174,blessing.chukwu.cus08632@pulseconnect.com,2,3,8/9/2022,Active
CUS08633,Faith,King,Female,5/15/1979,08094453217,faith.king.cus08633@pulseconnect.com,2,1,6/7/2025,Active
CUS08634,Hannah,Eze,Female,7/12/1989,09179088143,hannah.eze.cus08634@pulseconnect.com,1,2,7/24/2025,Active
CUS08635,Nelson,Yusuf,Male,12/20/1984,09092356158,nelson.yusuf.cus08635@pulseconnect.com,1,4,5/17/2022,Active
CUS08636,Paul,Eze,Male,12/8/1974,09189055718,paul.eze.cus08636@pulseconnect.com,6,3,6/4/2023,Active
CUS08637,Stephen,Afolabi,Male,4/26/2001,08127768086,stephen.afolabi.cus08637@pulseconnect.com,2,2,2/11/2024,Active
CUS08638,David,Obi,Male,5/20/1992,09065554337,david.obi.cus08638@pulseconnect.com,5,5,6/6/2022,Active
CUS08639,Moses,Ibrahim,Male,6/4/1971,07057354492,moses.ibrahim.cus08639@pulseconnect.com,1,1,11/28/2023,Active
CUS08640,Nelson,Lewis,Male,8/19/1982,08081045524,nelson.lewis.cus08640@pulseconnect.com,5,4,5/9/2022,Active
CUS08641,Precious,Ward,Female,7/1/1988,09028594623,precious.ward.cus08641@pulseconnect.com,6,1,12/22/2021,Suspended
CUS08642,Peter,Akinola,Male,6/18/1988,07011097458,peter.akinola.cus08642@pulseconnect.com,4,2,2/15/2022,Active
CUS08643,Sarah,Baker,Female,6/27/1970,09127824671,sarah.baker.cus08643@pulseconnect.com,3,1,5/9/2023,Active
CUS08644,Peace,Adewale,Female,9/28/1969,08097490464,peace.adewale.cus08644@pulseconnect.com,3,2,10/6/2022,Active
CUS08645,David,Bello,Male,1/11/1990,09087947930,david.bello.cus08645@pulseconnect.com,5,3,6/20/2024,Active
CUS08646,Joshua,Obi,Male,10/26/1971,07046778491,joshua.obi.cus08646@pulseconnect.com,2,1,2/14/2022,Active
CUS08647,Joseph,Bello,Male,12/15/2000,08121273516,joseph.bello.cus08647@pulseconnect.com,3,2,7/25/2021,Active
CUS08648,Hannah,Okoro,Female,6/11/1982,07021506667,hannah.okoro.cus08648@pulseconnect.com,2,2,6/6/2022,Active
CUS08649,Nelson,Young,Male,9/21/1975,07066985535,nelson.young.cus08649@pulseconnect.com,4,2,8/1/2021,Active
CUS08650,Anthony,Lewis,Male,2/19/1985,07095220944,anthony.lewis.cus08650@pulseconnect.com,5,2,10/25/2021,Active
CUS08651,Anthony,Olawale,Male,7/24/1979,08023725848,anthony.olawale.cus08651@pulseconnect.com,3,3,6/12/2025,Active
CUS08652,Timothy,Johnson,Male,3/15/1997,09150041418,timothy.johnson.cus08652@pulseconnect.com,6,2,6/11/2025,Active
CUS08653,John,Green,Male,9/28/1979,08160448421,john.green.cus08653@pulseconnect.com,5,5,4/19/2021,Active
CUS08654,Hannah,Mohammed,Female,11/13/1995,08121206100,hannah.mohammed.cus08654@pulseconnect.com,1,3,4/28/2023,Active
CUS08655,Rebecca,Adewale,Female,1/25/1963,07083713980,rebecca.adewale.cus08655@pulseconnect.com,6,5,9/28/2022,Suspended
CUS08656,Emmanuel,Brown,Male,3/4/1956,07055855267,emmanuel.brown.cus08656@pulseconnect.com,5,3,7/5/2025,Active
CUS08657,Moses,Adebayo,Male,4/3/1984,08171936266,moses.adebayo.cus08657@pulseconnect.com,6,2,4/20/2024,Active
CUS08658,Matthew,Ojo,Male,1/22/1963,09197842829,matthew.ojo.cus08658@pulseconnect.com,6,2,2/25/2024,Active
CUS08659,Samuel,Ibrahim,Male,3/26/1992,07082429824,samuel.ibrahim.cus08659@pulseconnect.com,1,2,8/6/2021,Active
CUS08660,Hannah,Ogunbiyi,Female,11/7/2000,08036199454,hannah.ogunbiyi.cus08660@pulseconnect.com,2,3,9/28/2022,Active
CUS08661,John,Taylor,Male,10/16/2007,08111723451,john.taylor.cus08661@pulseconnect.com,1,3,5/3/2023,Active
CUS08662,Faith,Obi,Female,8/6/1959,09091326978,faith.obi.cus08662@pulseconnect.com,5,3,12/3/2022,Churned
CUS08663,Gloria,Cooper,Female,9/26/1968,08090014488,gloria.cooper.cus08663@pulseconnect.com,5,1,8/26/2025,Active
CUS08664,David,Young,Male,3/14/1986,09067494611,david.young.cus08664@pulseconnect.com,3,3,2/22/2021,Active
CUS08665,Janet,Thomas,Female,12/3/1985,08095215941,janet.thomas.cus08665@pulseconnect.com,4,2,3/16/2023,Active
CUS08666,Charles,Ajayi,Male,1/8/1987,08097382920,charles.ajayi.cus08666@pulseconnect.com,4,3,8/6/2021,Active
CUS08667,Rebecca,Ogunlana,Female,12/11/1963,09080919891,rebecca.ogunlana.cus08667@pulseconnect.com,6,3,10/9/2021,Active
CUS08668,Jennifer,Walker,Female,7/7/1973,07047087322,jennifer.walker.cus08668@pulseconnect.com,2,2,10/9/2025,Active
CUS08669,Joshua,Johnson,Male,11/18/1962,09155551778,joshua.johnson.cus08669@pulseconnect.com,1,1,4/18/2022,Active
CUS08670,Hannah,Williams,Female,11/15/1971,08159069666,hannah.williams.cus08670@pulseconnect.com,3,2,11/8/2022,Active
CUS08671,Victoria,Scott,Female,4/15/2000,07032276073,victoria.scott.cus08671@pulseconnect.com,2,1,11/16/2023,Active
CUS08672,Hannah,Young,Female,4/7/1998,09165249705,hannah.young.cus08672@pulseconnect.com,4,3,8/5/2023,Churned
CUS08673,Rebecca,Obi,Female,11/5/2008,08068303870,rebecca.obi.cus08673@pulseconnect.com,2,1,1/27/2023,Active
CUS08674,Faith,Okafor,Female,8/13/1998,07035411808,faith.okafor.cus08674@pulseconnect.com,3,3,11/27/2022,Active
CUS08675,Matthew,Yusuf,Male,8/26/1960,09071157874,matthew.yusuf.cus08675@pulseconnect.com,2,1,3/22/2024,Active
CUS08676,Sarah,King,Female,9/5/1992,08160431317,sarah.king.cus08676@pulseconnect.com,3,3,12/18/2022,Active
CUS08677,Gloria,Bello,Female,10/9/1987,07096875679,gloria.bello.cus08677@pulseconnect.com,3,2,4/26/2021,Churned
CUS08678,Daniel,Bello,Male,1/14/1973,08056544430,daniel.bello.cus08678@pulseconnect.com,1,2,7/26/2025,Active
CUS08679,Emmanuel,Aliyu,Male,7/11/2002,07087805610,emmanuel.aliyu.cus08679@pulseconnect.com,2,3,11/3/2023,Active
CUS08680,Andrew,Ward,Male,4/2/1975,09038505545,andrew.ward.cus08680@pulseconnect.com,3,1,3/13/2022,Active
CUS08681,Matthew,Oladipo,Male,3/28/2004,09125046241,matthew.oladipo.cus08681@pulseconnect.com,4,4,6/10/2023,Active
CUS08682,Peter,Ogunbiyi,Male,6/10/2002,08113216647,peter.ogunbiyi.cus08682@pulseconnect.com,3,1,6/7/2025,Active
CUS08683,Luke,Adeyemi,Male,5/10/1965,07060189647,luke.adeyemi.cus08683@pulseconnect.com,4,1,9/2/2024,Active
CUS08684,Victor,Balogun,Male,8/8/2008,07022965886,victor.balogun.cus08684@pulseconnect.com,2,2,7/2/2025,Active
CUS08685,Philip,Ogunbiyi,Male,4/11/1985,08159031257,philip.ogunbiyi.cus08685@pulseconnect.com,2,3,2/25/2024,Active
CUS08686,Nelson,Baker,Male,11/27/1962,09016088242,nelson.baker.cus08686@pulseconnect.com,4,2,10/21/2022,Active
CUS08687,Benjamin,Oladipo,Male,5/15/2005,09012241318,benjamin.oladipo.cus08687@pulseconnect.com,3,2,2/23/2023,Suspended
CUS08688,Luke,Oluwole,Male,8/14/1994,09176249725,luke.oluwole.cus08688@pulseconnect.com,1,2,11/11/2022,Active
CUS08689,Patricia,Green,Female,3/16/1989,08129261134,patricia.green.cus08689@pulseconnect.com,6,2,10/22/2024,Active
CUS08690,Joshua,Ogunbiyi,Male,6/16/1996,09035358031,joshua.ogunbiyi.cus08690@pulseconnect.com,3,3,2/7/2022,Active
CUS08691,Nelson,Nwachukwu,Male,12/3/1968,09180535196,nelson.nwachukwu.cus08691@pulseconnect.com,6,4,12/12/2023,Active
CUS08692,Andrew,Mohammed,Male,2/22/1988,09082427315,andrew.mohammed.cus08692@pulseconnect.com,3,2,2/7/2021,Active
CUS08693,Samuel,Nwosu,Male,12/6/1957,07020803954,samuel.nwosu.cus08693@pulseconnect.com,2,3,4/16/2021,Churned
CUS08694,Grace,Johnson,Female,11/10/1972,09011924793,grace.johnson.cus08694@pulseconnect.com,2,3,12/23/2024,Active
CUS08695,Deborah,Ajayi,Female,5/7/1956,09167971923,deborah.ajayi.cus08695@pulseconnect.com,5,2,8/28/2021,Active
CUS08696,Mercy,Ibrahim,Female,5/26/1957,08018261938,mercy.ibrahim.cus08696@pulseconnect.com,5,4,10/14/2022,Active
CUS08697,Henry,King,Male,2/6/1990,08168579068,henry.king.cus08697@pulseconnect.com,5,3,3/23/2024,Active
CUS08698,John,Oladipo,Male,2/21/1983,07052250018,john.oladipo.cus08698@pulseconnect.com,5,2,7/4/2022,Active
CUS08699,Gloria,Williams,Female,2/22/1981,08143769167,gloria.williams.cus08699@pulseconnect.com,5,4,4/5/2024,Active
CUS08700,Janet,Ibrahim,Female,1/12/1992,09160048481,janet.ibrahim.cus08700@pulseconnect.com,6,5,11/19/2024,Active
CUS08701,David,Turner,Male,6/17/1994,08197056814,david.turner.cus08701@pulseconnect.com,2,3,3/2/2025,Active
CUS08702,Ruth,Okafor,Female,9/26/1970,08161921874,ruth.okafor.cus08702@pulseconnect.com,5,3,10/14/2022,Active
CUS08703,Joseph,Cooper,Male,11/27/1972,08019834025,joseph.cooper.cus08703@pulseconnect.com,1,5,4/17/2025,Active
CUS08704,Timothy,Walker,Male,4/3/1986,08035800530,timothy.walker.cus08704@pulseconnect.com,1,2,8/4/2025,Active
CUS08705,Victoria,Nwosu,Female,4/4/1988,09073376142,victoria.nwosu.cus08705@pulseconnect.com,1,2,11/13/2023,Active
CUS08706,Rebecca,Hall,Female,5/6/1985,08111638122,rebecca.hall.cus08706@pulseconnect.com,5,3,8/24/2025,Active
CUS08707,Isaac,Akinola,Male,11/15/1983,09169068076,isaac.akinola.cus08707@pulseconnect.com,4,3,7/9/2021,Active
CUS08708,Rebecca,Baker,Female,5/26/1962,08142757362,rebecca.baker.cus08708@pulseconnect.com,5,4,3/28/2021,Active
CUS08709,Angela,Chukwu,Female,4/24/1999,08197781690,angela.chukwu.cus08709@pulseconnect.com,5,2,5/25/2025,Active
CUS08710,Sarah,Usman,Female,1/15/1966,09122961322,sarah.usman.cus08710@pulseconnect.com,4,4,2/25/2025,Active
CUS08711,Sarah,Adewale,Female,6/12/1974,07012563855,sarah.adewale.cus08711@pulseconnect.com,2,1,10/9/2024,Active
CUS08712,John,Nwosu,Male,2/6/2001,09052384788,john.nwosu.cus08712@pulseconnect.com,5,3,7/7/2023,Active
CUS08713,Mark,Akinyemi,Male,2/1/1997,08043203904,mark.akinyemi.cus08713@pulseconnect.com,1,2,4/22/2023,Active
CUS08714,Paul,Nwachukwu,Male,3/22/2000,08097244897,paul.nwachukwu.cus08714@pulseconnect.com,6,1,4/26/2023,Active
CUS08715,Blessing,Ojo,Female,3/20/1998,08154419807,blessing.ojo.cus08715@pulseconnect.com,5,2,4/19/2023,Active
CUS08716,Blessing,King,Female,11/27/2004,09193762382,blessing.king.cus08716@pulseconnect.com,1,3,12/27/2023,Active
CUS08717,Faith,Aliyu,Female,12/5/1997,08016867608,faith.aliyu.cus08717@pulseconnect.com,3,5,7/3/2024,Active
CUS08718,Jennifer,Hall,Female,1/18/1987,08193923353,jennifer.hall.cus08718@pulseconnect.com,2,3,5/11/2021,Active
CUS08719,Bright,Cooper,Male,6/19/1972,09050468518,bright.cooper.cus08719@pulseconnect.com,6,3,11/4/2022,Active
CUS08720,Deborah,Lewis,Female,11/16/1977,08094214975,deborah.lewis.cus08720@pulseconnect.com,1,1,7/4/2022,Active
CUS08721,Rebecca,Olawale,Female,6/2/1982,08084165830,rebecca.olawale.cus08721@pulseconnect.com,6,2,4/3/2022,Active
CUS08722,Moses,Okeke,Male,11/10/1962,08052406536,moses.okeke.cus08722@pulseconnect.com,1,4,3/10/2021,Active
CUS08723,Daniel,Mohammed,Male,3/20/1979,09114227566,daniel.mohammed.cus08723@pulseconnect.com,1,2,9/27/2024,Active
CUS08724,David,Nwosu,Male,1/26/1975,09160497553,david.nwosu.cus08724@pulseconnect.com,3,3,1/9/2024,Active
CUS08725,Charles,Ajayi,Male,4/27/1988,08168108377,charles.ajayi.cus08725@pulseconnect.com,2,2,10/28/2025,Active
CUS08726,Moses,Turner,Male,6/14/1963,09131197057,moses.turner.cus08726@pulseconnect.com,5,2,1/2/2022,Active
CUS08727,Kelvin,Balogun,Male,4/11/1984,08146980602,kelvin.balogun.cus08727@pulseconnect.com,5,4,4/5/2024,Churned
CUS08728,David,Bello,Male,5/22/2005,09067326089,david.bello.cus08728@pulseconnect.com,5,4,7/9/2021,Active
CUS08729,Matthew,Ogunlana,Male,3/5/1965,08178147793,matthew.ogunlana.cus08729@pulseconnect.com,4,2,1/22/2023,Active
CUS08730,John,Okeke,Male,9/18/1984,08197034199,john.okeke.cus08730@pulseconnect.com,6,3,11/20/2021,Active
CUS08731,Sarah,Nwachukwu,Female,2/2/1993,09092362020,sarah.nwachukwu.cus08731@pulseconnect.com,6,4,10/23/2024,Active
CUS08732,Blessing,Abdullahi,Female,3/6/1988,08077791545,blessing.abdullahi.cus08732@pulseconnect.com,5,3,11/10/2022,Active
CUS08733,Henry,Adewale,Male,4/6/1991,09029129670,henry.adewale.cus08733@pulseconnect.com,5,4,1/20/2021,Churned
CUS08734,Mary,Oluwole,Female,3/15/1985,09039952676,mary.oluwole.cus08734@pulseconnect.com,6,4,10/3/2023,Active
CUS08735,Blessing,Adeyemi,Female,1/20/1976,09068357769,blessing.adeyemi.cus08735@pulseconnect.com,4,2,8/14/2022,Active
CUS08736,Emmanuel,Scott,Male,9/27/1975,09082245813,emmanuel.scott.cus08736@pulseconnect.com,1,5,8/26/2025,Active
CUS08737,Mercy,Okeke,Female,11/18/1964,08167874867,mercy.okeke.cus08737@pulseconnect.com,3,2,9/15/2022,Active
CUS08738,Jennifer,Green,Female,6/17/1996,09037260595,jennifer.green.cus08738@pulseconnect.com,5,3,1/28/2022,Active
CUS08739,David,Aliyu,Male,12/5/1984,08075705106,david.aliyu.cus08739@pulseconnect.com,2,3,5/12/2021,Active
CUS08740,Kelvin,Mohammed,Male,11/8/1987,09193127118,kelvin.mohammed.cus08740@pulseconnect.com,3,1,8/5/2021,Active
CUS08741,Michael,Walker,Male,6/4/1956,09048819657,michael.walker.cus08741@pulseconnect.com,1,1,3/15/2024,Active
CUS08742,Victoria,Baker,Female,7/26/1967,09038223834,victoria.baker.cus08742@pulseconnect.com,3,4,5/3/2025,Active
CUS08743,Ruth,Clark,Female,8/7/1990,09131601249,ruth.clark.cus08743@pulseconnect.com,5,3,10/19/2025,Active
CUS08744,Mercy,Green,Female,10/26/1975,09177760788,mercy.green.cus08744@pulseconnect.com,1,2,11/13/2022,Churned
CUS08745,John,Ajayi,Male,4/15/2003,08116787291,john.ajayi.cus08745@pulseconnect.com,5,4,4/5/2025,Churned
CUS08746,Sarah,Balogun,Female,12/27/1968,08058641497,sarah.balogun.cus08746@pulseconnect.com,6,1,11/28/2023,Active
CUS08747,Matthew,Abdullahi,Male,9/25/1958,09144637444,matthew.abdullahi.cus08747@pulseconnect.com,2,1,8/10/2021,Active
CUS08748,Esther,Young,Female,11/1/2003,09067748660,esther.young.cus08748@pulseconnect.com,3,1,2/22/2021,Active
CUS08749,Paul,Evans,Male,12/24/1964,07091087794,paul.evans.cus08749@pulseconnect.com,4,3,11/5/2024,Active
CUS08750,Joseph,Oladipo,Male,7/15/1986,09033131118,joseph.oladipo.cus08750@pulseconnect.com,1,2,2/26/2023,Active
CUS08751,Mercy,Okoro,Female,6/13/1962,09184185249,mercy.okoro.cus08751@pulseconnect.com,6,3,6/27/2021,Active
CUS08752,Bright,Balogun,Male,1/22/1971,08155712836,bright.balogun.cus08752@pulseconnect.com,4,2,11/15/2022,Active
CUS08753,Kelvin,Brown,Male,4/21/2001,09064927079,kelvin.brown.cus08753@pulseconnect.com,3,5,12/23/2021,Active
CUS08754,Patricia,Ajayi,Female,1/23/1967,07077274102,patricia.ajayi.cus08754@pulseconnect.com,1,4,12/14/2023,Active
CUS08755,Collins,Thomas,Male,3/24/1968,08169643399,collins.thomas.cus08755@pulseconnect.com,3,1,3/17/2021,Active
CUS08756,Mary,Ojo,Female,8/10/1967,08112761138,mary.ojo.cus08756@pulseconnect.com,4,1,8/6/2025,Active
CUS08757,Mary,Ward,Female,6/20/2000,09111202797,mary.ward.cus08757@pulseconnect.com,6,3,6/28/2024,Active
CUS08758,Moses,Hall,Male,7/2/1963,08154900919,moses.hall.cus08758@pulseconnect.com,2,4,11/1/2023,Active
CUS08759,Janet,Ward,Female,10/28/1966,08153128347,janet.ward.cus08759@pulseconnect.com,2,2,12/18/2025,Active
CUS08760,Daniel,Baker,Male,6/21/1968,09027634072,daniel.baker.cus08760@pulseconnect.com,2,4,8/28/2021,Active
CUS08761,Benjamin,Turner,Male,9/19/2004,08012485804,benjamin.turner.cus08761@pulseconnect.com,4,3,7/7/2022,Active
CUS08762,Victor,Okoro,Male,5/23/1983,08151946400,victor.okoro.cus08762@pulseconnect.com,6,2,9/21/2025,Active
CUS08763,Mary,Adeyemi,Female,5/2/1995,08069256745,mary.adeyemi.cus08763@pulseconnect.com,6,2,6/20/2021,Active
CUS08764,Charles,Akinola,Male,9/7/1958,09147156263,charles.akinola.cus08764@pulseconnect.com,1,3,11/9/2024,Active
CUS08765,Precious,Taylor,Female,8/1/1975,07055641986,precious.taylor.cus08765@pulseconnect.com,1,3,6/11/2024,Active
CUS08766,Blessing,Ajayi,Female,4/19/1995,08127602387,blessing.ajayi.cus08766@pulseconnect.com,3,3,7/5/2021,Active
CUS08767,Joshua,King,Male,9/28/1981,09063680583,joshua.king.cus08767@pulseconnect.com,1,3,9/24/2025,Active
CUS08768,James,Brown,Male,9/21/1975,08168165966,james.brown.cus08768@pulseconnect.com,1,2,9/13/2023,Active
CUS08769,Patricia,Brown,Female,1/14/1988,08172789875,patricia.brown.cus08769@pulseconnect.com,1,4,12/17/2022,Active
CUS08770,Esther,Abdullahi,Female,12/24/1965,09082320244,esther.abdullahi.cus08770@pulseconnect.com,6,4,12/24/2025,Active
CUS08771,Philip,Balogun,Male,1/13/1979,09011941556,philip.balogun.cus08771@pulseconnect.com,1,3,6/14/2024,Active
CUS08772,Michael,Hall,Male,3/9/1993,09137640656,michael.hall.cus08772@pulseconnect.com,1,1,4/15/2024,Active
CUS08773,Andrew,Oluwole,Male,9/21/1982,09012112353,andrew.oluwole.cus08773@pulseconnect.com,4,3,4/14/2022,Active
CUS08774,Mary,Chukwu,Female,12/24/1983,08162429244,mary.chukwu.cus08774@pulseconnect.com,4,2,1/17/2025,Active
CUS08775,Joshua,Okafor,Male,8/2/1976,09077276026,joshua.okafor.cus08775@pulseconnect.com,6,4,12/23/2025,Active
CUS08776,Victor,Scott,Male,4/19/2003,09060935368,victor.scott.cus08776@pulseconnect.com,5,4,10/26/2021,Suspended
CUS08777,Mercy,Brown,Female,1/27/1982,09078033401,mercy.brown.cus08777@pulseconnect.com,5,2,9/24/2025,Active
CUS08778,Stephen,Nwosu,Male,5/11/1977,08187732971,stephen.nwosu.cus08778@pulseconnect.com,4,4,4/23/2021,Active
CUS08779,Richard,Johnson,Male,9/7/1988,08112062971,richard.johnson.cus08779@pulseconnect.com,2,3,4/14/2024,Active
CUS08780,Matthew,Oladipo,Male,5/3/2008,07045355019,matthew.oladipo.cus08780@pulseconnect.com,2,2,12/5/2021,Active
CUS08781,Matthew,Okeke,Male,4/25/2008,09168773962,matthew.okeke.cus08781@pulseconnect.com,4,4,9/26/2023,Active
CUS08782,Mercy,Eze,Female,12/8/1979,09187917303,mercy.eze.cus08782@pulseconnect.com,2,2,9/19/2023,Active
CUS08783,Victor,Ogunbiyi,Male,4/20/1963,09151563611,victor.ogunbiyi.cus08783@pulseconnect.com,6,4,5/16/2025,Active
CUS08784,Andrew,Young,Male,12/5/1992,09018536179,andrew.young.cus08784@pulseconnect.com,2,5,8/22/2024,Active
CUS08785,Rebecca,Okafor,Female,6/19/1998,09057135117,rebecca.okafor.cus08785@pulseconnect.com,3,4,9/22/2024,Active
CUS08786,Jennifer,Chukwu,Female,5/14/1969,09023885675,jennifer.chukwu.cus08786@pulseconnect.com,5,3,4/23/2024,Active
CUS08787,Henry,Balogun,Male,1/24/1997,09075745181,henry.balogun.cus08787@pulseconnect.com,4,4,12/16/2024,Active
CUS08788,Bright,Adebayo,Male,7/23/2007,09086085136,bright.adebayo.cus08788@pulseconnect.com,4,1,3/23/2023,Active
CUS08789,James,Ogunlana,Male,7/17/1993,08073613645,james.ogunlana.cus08789@pulseconnect.com,3,3,2/3/2024,Active
CUS08790,Esther,Okeke,Female,2/24/1963,09039449261,esther.okeke.cus08790@pulseconnect.com,5,2,11/20/2025,Active
CUS08791,Hannah,Oluwole,Female,8/21/1965,08022469856,hannah.oluwole.cus08791@pulseconnect.com,5,2,10/10/2022,Active
CUS08792,Jennifer,Walker,Female,8/18/1962,09164010901,jennifer.walker.cus08792@pulseconnect.com,3,2,7/3/2021,Active
CUS08793,Michael,Afolabi,Male,8/27/1971,09130251963,michael.afolabi.cus08793@pulseconnect.com,5,2,8/9/2023,Active
CUS08794,Angela,Olawale,Female,12/3/1973,08182549065,angela.olawale.cus08794@pulseconnect.com,1,3,12/6/2021,Active
CUS08795,Emmanuel,Green,Male,2/16/1976,09126785934,emmanuel.green.cus08795@pulseconnect.com,5,3,11/18/2023,Active
CUS08796,Blessing,Balogun,Female,11/11/1985,09082342113,blessing.balogun.cus08796@pulseconnect.com,5,3,3/11/2022,Active
CUS08797,Charles,Abdullahi,Male,10/15/1964,08128030673,charles.abdullahi.cus08797@pulseconnect.com,4,3,9/27/2024,Active
CUS08798,Luke,Mohammed,Male,11/23/2008,08188239966,luke.mohammed.cus08798@pulseconnect.com,1,3,2/12/2024,Active
CUS08799,Anthony,Balogun,Male,10/22/2002,08164137824,anthony.balogun.cus08799@pulseconnect.com,2,2,3/11/2022,Active
CUS08800,Samuel,Hall,Male,3/1/1968,09047494311,samuel.hall.cus08800@pulseconnect.com,4,2,6/21/2024,Active
CUS08801,Grace,Oladipo,Female,10/5/1962,09068466476,grace.oladipo.cus08801@pulseconnect.com,6,2,1/19/2021,Active
CUS08802,James,Young,Male,2/27/1970,08066712157,james.young.cus08802@pulseconnect.com,5,4,1/8/2025,Suspended
CUS08803,Faith,Oladipo,Female,3/28/1966,09031834106,faith.oladipo.cus08803@pulseconnect.com,5,5,7/3/2022,Active
CUS08804,Joseph,Clark,Male,4/22/1986,08118787016,joseph.clark.cus08804@pulseconnect.com,1,3,8/14/2023,Active
CUS08805,Deborah,Taylor,Female,10/10/1992,07053828491,deborah.taylor.cus08805@pulseconnect.com,6,3,1/22/2021,Active
CUS08806,James,Obi,Male,8/28/1996,09070679994,james.obi.cus08806@pulseconnect.com,2,5,3/3/2023,Churned
CUS08807,Precious,Okafor,Female,6/21/1975,09078492702,precious.okafor.cus08807@pulseconnect.com,2,4,4/23/2022,Churned
CUS08808,Timothy,Eze,Male,12/16/1985,09089274506,timothy.eze.cus08808@pulseconnect.com,5,4,10/23/2025,Active
CUS08809,John,King,Male,3/6/2000,08072046755,john.king.cus08809@pulseconnect.com,6,1,11/11/2021,Active
CUS08810,Victor,Okeke,Male,5/2/1989,07017573370,victor.okeke.cus08810@pulseconnect.com,1,4,12/14/2025,Active
